Hospital Name,City,State,ZIP Code,County Name,Phone Number,MortalityRanked,PatientRanked,PSIRanked,SpendingRanked,Latitude,Longitude
PIONEER MEMORIAL HOSPITAL,HEPPNER,OR,97836,MORROW,5416769133,5.74009626779,4.262745507,6.32627180298,5.59289752543,45.343509000000005,-119.53938000000001
ADVENTIST MEDICAL CENTER,PORTLAND,OR,97216,MULTNOMAH,5032572500,3.91020363301,5.56404187816,6.38711481973,7.54132660395,45.515673999999997,-122.56086999999999
LEGACY EMANUEL MEDICAL CENTER,PORTLAND,OR,97227,MULTNOMAH,5034132200,4.43757243604,4.80121297092,5.40835567692,6.94612340774,45.543830999999997,-122.67497
LEGACY GOOD SAMARITAN MEDICAL CENTER,PORTLAND,OR,97210,MULTNOMAH,5034137682,6.6510020389,5.90806275789,6.16119774839,6.25475987671,45.534838999999998,-122.70950000000001
LEGACY MOUNT HOOD MEDICAL CENTER,GRESHAM,OR,97030,MULTNOMAH,5036741122,5.7510994273,5.01061698467,5.48386277333,7.19271724043,45.507752000000004,-122.4323
OHSU HOSPITAL AND CLINICS,PORTLAND,OR,97239,MULTNOMAH,5034944036,5.5231440689,5.80336075101,7.90660198483,6.71461796476,45.488030999999999,-122.69379599999999
PROVIDENCE PORTLAND MEDICAL CENTER,PORTLAND,OR,97213,MULTNOMAH,5032151111,6.68296299515,5.60891416682,5.93932893694,7.82440281191,45.537040000000005,-122.59978999999998
SHRINERS HOSPITAL FOR CHILDREN-PORTLAND,PORTLAND,OR,97239,MULTNOMAH,5032415090,5.74009626779,4.262745507,6.32627180298,5.59289752543,45.488030999999999,-122.69379599999999
SALEM HEALTH WEST VALLEY,DALLAS,OR,97338,POLK,5036238301,5.74009626779,4.262745507,6.32627180298,5.59289752543,44.920815000000005,-123.33431999999999
TILLAMOOK REGIONAL MEDICAL CENTER,TILLAMOOK,OR,97141,TILLAMOOK,5038424444,5.58608492529,5.59395673726,6.32627180298,5.90389851446,45.459109000000005,-123.80389
GOOD SHEPHERD MEDICAL CENTER,HERMISTON,OR,97838,UMATILLA,5416673400,5.04142037449,5.63882902592,6.32627180298,6.56981446299,45.846441999999996,-119.28423000000001
ST ANTHONY HOSPITAL,PENDLETON,OR,97801,UMATILLA,5412765121,4.90788108599,6.31191335583,6.32627180298,6.8254162896,45.665146,-118.789
GRANDE RONDE HOSPITAL,LA GRANDE,OR,97850,UNION,5419638421,4.91636112858,6.07259448298,6.32627180298,7.84376999878,45.326270000000001,-118.08197
WALLOWA MEMORIAL HOSPITAL,ENTERPRISE,OR,97828,WALLOWA,5414263111,5.16717229976,6.8055085311,6.32627180298,7.25982679491,45.547097999999998,-117.26823
MID-COLUMBIA MEDICAL CENTER,THE DALLES,OR,97058,WASCO,5412961111,4.73678226346,5.100361562,6.32643762722,7.00017137108,45.594256999999999,-121.18943999999999
KAISER FOUNDATION HOSPITAL - WESTSIDE,HILLSBORO,OR,97124,WASHINGTON,9713101000,5.82921251608,6.35678564449,6.02608791329,5.59289752543,45.545840999999996,-122.94605
LEGACY MERIDIAN PARK MEDICAL CENTER,TUALATIN,OR,97062,WASHINGTON,5036922182,4.79178414315,5.44438244173,6.3313186538,7.22334441965,45.373990999999997,-122.77127
PROVIDENCE ST VINCENT MEDICAL CENTER,PORTLAND,OR,97225,WASHINGTON,5032162213,6.04257732695,5.57899930771,7.19936493745,7.57262938271,45.497855999999999,-122.76988
TUALITY COMMUNITY HOSPITAL,HILLSBORO,OR,97123,WASHINGTON,5036811111,5.55345554761,4.83112783003,6.63877157346,6.86527666258,45.491023999999996,-122.95744999999999
PROVIDENCE NEWBERG MEDICAL CENTER,NEWBERG,OR,97132,YAMHILL,5035371555,5.79358572528,6.04267962387,6.13208787286,7.22221842042,45.310303999999995,-122.97200000000001
WILLAMETTE VALLEY MEDICAL CENTER,MCMINNVILLE,OR,97128,YAMHILL,5034726131,5.8671916073,6.10250934208,5.97043273153,7.23933360881,45.210104000000001,-123.20747
GETTYSBURG HOSPITAL,GETTYSBURG,PA,17325,ADAMS,7173342121,6.2811282031,5.4668054654,6.82491427642,7.3104284104,39.827337,-77.229039999999998
ALLEGHENY GENERAL HOSPITAL,PITTSBURGH,PA,15212,ALLEGHENY,4123593131,3.94466409685,4.10567937603,4.41054012602,6.01282689056,40.460669000000003,-80.011440000000007
ALLEGHENY VALLEY HOSPITAL,NATRONA,PA,15065,ALLEGHENY,4122245100,4.4514152309,4.77876370594,6.51934114577,4.56186427485,40.628521999999997,-79.725659999999991
CHILDREN'S HOME OF PITTSBURGH,PITTSBURGH,PA,15224,ALLEGHENY,4124414884,4.98733038565,4.50952997397,6.32627180298,7.06788817493,40.463462999999997,-79.946119999999993
CHILDREN'S HOSPITAL OF PITTSBURGH OF UPMC,PITTSBURGH,PA,15224,ALLEGHENY,4126925325,4.98733038565,4.50952997397,6.32627180298,7.06788817493,40.463462999999997,-79.946119999999993
"CHILDREN'S INSTITUTE OF PITTSBURGH, THE",PITTSBURGH,PA,15217,ALLEGHENY,4124202400,4.98733038565,4.50952997397,6.32627180298,7.06788817493,40.430919000000003,-79.925690000000003
FORBES HOSPITAL,MONROEVILLE,PA,15146,ALLEGHENY,4128582000,5.30067985176,4.37491310799,5.74703654451,5.63088794966,40.431034000000004,-79.765259999999998
HERITAGE VALLEY SEWICKLEY,SEWICKLEY,PA,15143,ALLEGHENY,4127417000,5.02804162538,5.90057092245,5.10781429164,5.93378174418,40.561090999999998,-80.155540000000002
JEFFERSON HOSPITAL,JEFFERSON HILLS,PA,15025,ALLEGHENY,4124695000,4.81508736834,5.13774201522,6.30819384521,5.87005018742,40.292974000000001,-79.901790000000005
MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM,PITTSBURGH,PA,15213,ALLEGHENY,4126414010,5.02420151453,4.76380627638,6.98881845103,8.0551643051,40.443269000000001,-79.95487
OHIO VALLEY GENERAL HOSPITAL,MCKEES ROCKS,PA,15136,ALLEGHENY,4127776161,4.74861606463,4.67406169906,5.99684707689,4.78616332269,40.471617999999999,-80.076949999999997
ST CLAIR HOSPITAL,PITTSBURGH,PA,15243,ALLEGHENY,4129424000,5.76616343123,6.27450666129,5.54396562317,6.62649647436,40.372669000000002,-80.071200000000005
UPMC EAST,MONROEVILLE,PA,15146,ALLEGHENY,4123573000,6.17383214333,5.34714602897,7.17282965452,6.13060641075,40.431034000000004,-79.765259999999998
UPMC MCKEESPORT,MC KEESPORT,PA,15132,ALLEGHENY,4126642000,6.53979667494,5.30227374031,6.99951310779,7.37978996334,40.341918999999997,-79.847909999999999
UPMC MERCY,PITTSBURGH,PA,15219,ALLEGHENY,4122328111,3.60412774658,4.88346571281,5.67062312126,5.3712325258,40.443818999999998,-79.980669999999989
UPMC PASSAVANT,PITTSBURGH,PA,15237,ALLEGHENY,4123676700,5.5827434836,5.07791229701,7.68372945333,6.62874847283,40.552768,-80.032269999999997
UPMC PRESBYTERIAN SHADYSIDE,PITTSBURGH,PA,15213,ALLEGHENY,4126478788,5.01724965983,4.86850828326,5.64325205056,6.07858524604,40.443269000000001,-79.95487
UPMC ST MARGARET,PITTSBURGH,PA,15215,ALLEGHENY,4127844000,5.6385417974,4.85355085371,6.45799960225,6.78391116757,40.497700999999999,-79.915700000000001
WEST PENN HOSPITAL,PITTSBURGH,PA,15224,ALLEGHENY,4125785000,5.32040849761,4.91338057192,6.89866914093,4.84651688175,40.463462999999997,-79.946119999999993
ACMH HOSPITAL,KITTANNING,PA,16201,ARMSTRONG,7245438500,5.06663165251,4.71893398772,5.84142209342,6.21122795606,40.809466999999998,-79.499219999999994
HERITAGE VALLEY BEAVER,BEAVER,PA,15009,BEAVER,4127287000,5.77777100583,4.79372113549,6.26389124636,5.1552658723,40.695281000000001,-80.329899999999995
UPMC BEDFORD MEMORIAL,EVERETT,PA,15537,BEDFORD,8146236161,4.90766806934,6.03518778844,6.67003980259,8.27045535905,40.003996999999998,-78.364559999999997
READING HOSPITAL,READING,PA,19603,BERKS,6109888000,7.70493599695,5.36210345853,6.24736924367,7.23295966295,40.388441999999998,-75.963055000000011
ST JOSEPH MEDICAL CENTER,READING,PA,19605,BERKS,6103782300,4.60386335501,5.31723116987,7.91952213051,7.44577351858,40.390943,-75.9375
SURGICAL INSTITUTE OF READING,WYOMISSING,PA,19610,BERKS,7179999999,5.15615697747,8.54803595343,6.90618829697,6.27450911313,40.335023,-75.97099
NASON HOSPITAL,ROARING SPRING,PA,16673,BLAIR,8142242141,4.64070338499,6.31937894995,6.77389814539,8.1810510197,40.328842999999999,-78.398969999999991
TYRONE HOSPITAL,TYRONE,PA,16686,BLAIR,8146841255,5.21390517064,7.83007933486,6.32627180298,7.97071436239,40.666443999999998,-78.243530000000007
UPMC ALTOONA,ALTOONA,PA,16601,BLAIR,8148892011,2.82047082752,4.44970025576,4.52789938204,4.76454413736,40.526319000000001,-78.400819999999996
GUTHRIE TOWANDA MEMORIAL HOSPITAL,TOWANDA,PA,18848,BRADFORD,5702652191,3.90693008993,6.31937894995,6.35047567087,9.03523404025,41.762543000000001,-76.452980000000011
ROBERT PACKER HOSPITAL,SAYRE,PA,18840,BRADFORD,5708886666,4.50279194557,5.25740145165,6.839744469,8.33013331857,41.983801,-76.525780000000012
TROY COMMUNITY HOSPITAL,TROY,PA,16947,BRADFORD,5702972121,5.07866058159,6.55869782281,6.32627180298,8.97375448196,41.759353000000004,-76.803880000000007
BARIX CLINICS OF PENNSYLVANIA,LANGHORNE,PA,19047,BUCKS,2675723100,4.98733038565,4.50952997397,6.33972730586,7.06788817493,40.173563000000001,-74.912030000000001
DOYLESTOWN HOSPITAL,DOYLESTOWN,PA,18901,BUCKS,2153452200,7.03884101534,6.06510264754,7.94401980943,8.54384797359,40.317473,-75.128540000000001
GRAND VIEW HOSPITAL,SELLERSVILLE,PA,18960,BUCKS,2154534615,6.69839703504,5.81082634513,5.44924439766,6.98163663348,40.361206000000003,-75.311009999999996
LOWER BUCKS HOSPITAL,BRISTOL,PA,19007,BUCKS,2157859200,5.60687527256,4.76380627638,7.640682285,7.41244394119,40.108942999999996,-74.85548
"Rothman Orthopaedic Specialty Hospital, LLC",BENSALEM,PA,19020,BUCKS,2152447400,5.29556730879,7.96469620084,6.17202327203,6.88975509581,40.103859999999997,-74.937340000000006
ST LUKE'S QUAKERTOWN HOSPITAL,QUAKERTOWN,PA,18951,BUCKS,2155384500,5.58700176995,5.75099662692,6.66383649885,6.71905361157,40.445202999999999,-75.348380000000006
ST MARY MEDICAL CENTER,LANGHORNE,PA,19047,BUCKS,2157502003,5.69491162447,5.55655004272,7.40682981861,7.37010636991,40.173563000000001,-74.912030000000001
BUTLER MEMORIAL HOSPITAL,BUTLER,PA,16001,BUTLER,7242836666,4.72237544198,4.8236359946,7.28146131871,6.74022239721,40.877664000000003,-79.911299999999997
CONEMAUGH MEMORIAL MEDICAL CENTER,JOHNSTOWN,PA,15905,CAMBRIA,8145349000,3.95136327366,4.85355085371,5.11972409773,6.94965825517,40.302374,-78.938019999999995
CONEMAUGH MINERS MEDICAL CENTER,HASTINGS,PA,16646,CAMBRIA,8142473100,4.58718134582,7.21682472317,6.28877159662,8.89448413573,40.670161999999998,-78.709319999999991
BLUE MOUNTAIN HOSPITAL-GNADEN HUETTEN CAMPUS,LEHIGHTON,PA,18235,CARBON,6073771300,4.75881893706,4.55440226263,6.36339250679,7.15751771413,40.828682000000001,-75.705960000000005
PALMERTON HOSPITAL,PALMERTON,PA,18071,CARBON,6108263141,4.98733038565,4.50952997397,6.32627180298,7.06788817493,40.820557999999998,-75.585369999999998
MOUNT NITTANY MEDICAL CENTER,STATE COLLEGE,PA,16803,CENTRE,8142317000,6.43676992122,6.19971951352,7.79162262897,7.09558775614,40.802661000000001,-77.899360000000001
BRANDYWINE HOSPITAL,COATESVILLE,PA,19320,CHESTER,6103838000,5.06191964343,4.28516853067,4.94875057373,5.86802338879,39.978456000000001,-75.822749999999999
CHESTER COUNTY HOSPITAL,WEST CHESTER,PA,19380,CHESTER,6104315000,8.40845295557,6.67835725924,6.76346531639,6.53889373378,39.983108000000001,-75.593319999999991
JENNERSVILLE REGIONAL HOSPITAL,WEST GROVE,PA,19390,CHESTER,6108691000,5.42618847318,4.44970025576,6.47933520751,6.22991954338,39.820840999999994,-75.842330000000004
MAIN LINE HOSPITAL PAOLI,PAOLI,PA,19301,CHESTER,6106481000,7.88896981796,6.0800600771,6.19388924634,7.18814489335,40.042252000000005,-75.48357
PHOENIXVILLE HOSPITAL,PHOENIXVILLE,PA,19460,CHESTER,6109831000,4.26204800124,5.15269944478,4.76477965143,5.72997588244,40.126271000000003,-75.523409999999998
CLARION HOSPITAL,CLARION,PA,16214,CLARION,8142269500,4.31737516973,4.37491310799,6.5552316888,6.8863770981,41.199396,-79.371960000000001
PENN HIGHLANDS CLEARFIELD,CLEARFIELD,PA,16830,CLEARFIELD,8147682497,5.17331717514,4.98816771969,6.59670117706,6.57244851102,41.026239000000004,-78.438380000000009
PENN HIGHLANDS DUBOIS,DUBOIS,PA,15801,CLEARFIELD,8143712200,6.39727933453,4.19542395335,6.73097182064,7.89076841662,41.125563,-78.746480000000005
BUCKTAIL MEDICAL CENTER,RENOVO,PA,17764,CLINTON,5709231000,4.98733038565,4.50952997397,6.32627180298,7.06788817493,41.351129,-77.796779999999998
LOCK HAVEN HOSPITAL,LOCK HAVEN,PA,17745,CLINTON,5708935024,4.66425987511,5.31723116987,6.31993581299,7.73267812396,41.146431999999997,-77.426580000000001
BERWICK HOSPITAL CENTER,BERWICK,PA,18603,COLUMBIA,5707595020,3.95155701135,5.15269944478,6.52745109264,7.98445155307,41.061355999999996,-76.249340000000004
GEISINGER-BLOOMSBURG HOSPITAL,BLOOMSBURG,PA,17815,COLUMBIA,5703872100,4.87119783381,6.0800600771,5.58967135024,8.29950613935,41.013364000000003,-76.439819999999997
MEADVILLE MEDICAL CENTER,MEADVILLE,PA,16335,CRAWFORD,8143335000,4.35582064902,5.73603919736,6.25196801321,7.17868649977,41.637502000000005,-80.152140000000003
TITUSVILLE HOSPITAL,TITUSVILLE,PA,16354,CRAWFORD,8148271851,5.25885013549,6.81297412522,6.32627180298,8.37314648939,41.622203000000006,-79.692980000000006
CARLISLE REGIONAL MEDICAL CENTER,CARLISLE,PA,17015,CUMBERLAND,7172491212,3.9445469466,5.33218859942,6.42450579021,6.84629152525,40.238207000000003,-76.511942000000005
HOLY SPIRIT HOSPITAL,CAMP HILL,PA,17011,CUMBERLAND,7177632100,5.00833746212,4.92833800147,5.86573179344,5.89076857336,40.236139000000001,-76.930840000000003
MILTON S HERSHEY MEDICAL CENTER,HERSHEY,PA,17033,DAUPHIN,7175318521,6.19627560498,5.37706088808,7.44206914902,7.26651444019,40.277923000000001,-76.6434
PINNACLE HEALTH HOSPITALS,HARRISBURG,PA,17105,DAUPHIN,7177825181,5.58278545055,5.2424440221,5.87443253114,7.16630050817,40.278497999999999,-76.875206999999989
CROZER CHESTER MEDICAL CENTER,UPLAND,PA,19013,DELAWARE,6104472000,4.36533211144,3.53729705299,5.60362207011,5.63989594355,39.846969999999999,-75.374440000000007
DELAWARE COUNTY MEMORIAL HOSPITAL,DREXEL HILL,PA,19026,DELAWARE,2152848100,5.28211961369,4.30012596022,6.57341193394,5.29263777912,39.949961999999999,-75.301839999999999
MAIN LINE HOSPITAL BRYN MAWR CAMPUS,BRYN MAWR,PA,19010,DELAWARE,6105263000,7.62826794847,6.03518778844,6.26102456812,6.18105117653,40.023709999999994,-75.327640000000002
MERCY FITZGERALD HOSPITAL,DARBY,PA,19023,DELAWARE,2152374000,6.31599198956,4.41978539665,6.03354324378,8.54182117497,39.916261999999996,-75.265169999999998
RIDDLE MEMORIAL HOSPITAL,MEDIA,PA,19063,DELAWARE,6105669400,6.79643837106,5.72108176781,5.40789575297,7.36244957511,39.916078000000006,-75.402509999999992
PENN HIGHLANDS ELK,SAINT MARYS,PA,15857,ELK,8147888000,5.45970180786,5.52663518361,6.32627180298,7.84144965017,41.437600000000003,-78.542719999999989
LECOM HEALTH CORRY MEMORIAL HOSPITAL,CORRY,PA,16407,ERIE,8146644641,5.18466164188,5.78091148603,6.32627180298,8.04930910907,41.919028000000004,-79.652240000000006
MILLCREEK COMMUNITY HOSPITAL,ERIE,PA,16509,ERIE,8148644031,5.46245098017,4.97321029013,6.28037296786,5.08455312027,42.074055999999999,-80.069269999999989
SAINT VINCENT HOSPITAL,ERIE,PA,16544,ERIE,8144525000,3.77051883985,5.37706088808,5.5511491026,6.55533332263,42.182747999999997,-80.064914999999999
UPMC HAMOT,ERIE,PA,16550,ERIE,8148776000,5.21055572265,4.67406169906,6.3952952117,5.36920572717,42.182747999999997,-80.064914999999999
HIGHLANDS HOSPITAL,CONNELLSVILLE,PA,15425,FAYETTE,7246281500,4.88231391429,5.73603919736,6.44963454116,9.62750963847,40.024138000000001,-79.584140000000005
UNIONTOWN HOSPITAL,UNIONTOWN,PA,15401,FAYETTE,7244305000,5.24607139539,5.49672032451,7.20148972339,7.73402932304,39.898220000000002,-79.731099999999998
CHAMBERSBURG HOSPITAL,CHAMBERSBURG,PA,17201,FRANKLIN,7172673000,4.9201706487,5.93048578156,6.43736891786,8.00156674146,39.931122999999999,-77.661389999999997
WAYNESBORO HOSPITAL,WAYNESBORO,PA,17268,FRANKLIN,7177654000,5.87757477407,5.82578377469,6.00795125911,8.50804119788,39.766280999999999,-77.572409999999991
FULTON COUNTY MEDICAL CENTER,MCCONNELLSBURG,PA,17233,FULTON,7174853155,4.99550949285,6.63348497058,6.32627180298,9.29488946411,39.942588999999998,-77.995289999999997
WASHINGTON HEALTH SYSTEM GREENE,WAYNESBURG,PA,15370,GREENE,7246272602,5.13743774015,5.57150747228,6.35885415903,8.97195288318,39.892234999999999,-80.17983000000001
J C BLAIR MEMORIAL HOSPITAL,HUNTINGDON,PA,16652,HUNTINGDON,8146432290,5.02813681487,5.91552835201,6.10429715941,7.47234710056,40.498403000000003,-77.994169999999997
INDIANA REGIONAL MEDICAL CENTER,INDIANA,PA,15701,INDIANA,7243577000,5.39163110387,5.39201831763,6.18584643479,6.78391116757,40.626307000000004,-79.161459999999991
PENN HIGHLANDS BROOKVILLE,BROOKVILLE,PA,15825,JEFFERSON,8148492312,4.85102777111,5.87065606335,6.32627180298,7.80091367767,41.160578999999998,-79.064790000000002
PUNXSUTAWNEY AREA HOSPITAL,PUNXSUTAWNEY,PA,15767,JEFFERSON,8149381800,5.23159552121,5.6911669087,6.33251025876,6.08781843978,40.954059000000001,-78.970169999999996
GEISINGER-COMMUNITY MEDICAL CENTER,SCRANTON,PA,18510,LACKAWANNA,5709698240,3.55509689574,4.37491310799,6.19388924634,6.39769342957,41.409179999999999,-75.645080000000007
MOSES TAYLOR HOSPITAL,SCRANTON,PA,18510,LACKAWANNA,5703402100,3.76838420929,4.37491310799,0.23215182798,3.50680299057,41.409179999999999,-75.645080000000007
REGIONAL HOSPITAL OF SCRANTON,SCRANTON,PA,18501,LACKAWANNA,5703487100,4.5867287127,4.6291894104,5.70929306661,5.99143290507,41.401881000000003,-75.637625999999997
HEART OF LANCASTER MEDICAL CENTER,LITITZ,PA,17543,LANCASTER,7176255000,4.93165111488,4.95825286058,6.12675392455,8.47313522156,40.164048999999999,-76.299459999999996
LANCASTER GENERAL HOSPITAL,LANCASTER,PA,17604,LANCASTER,7172995511,7.02698229617,5.03304000835,7.81514013219,7.36627797251,40.065096000000004,-76.335631000000006
LANCASTER REGIONAL MEDICAL CENTER,LANCASTER,PA,17604,LANCASTER,7172918123,5.36206952044,4.70397655817,6.08841294227,7.64822818124,40.065096000000004,-76.335631000000006
WELLSPAN EPHRATA COMMUNITY HOSPITAL,EPHRATA,PA,17522,LANCASTER,7177330311,4.66363223554,4.16550909424,5.72394199382,5.87545498375,40.174993999999998,-76.176190000000005
ELLWOOD CITY HOSPITAL,ELLWOOD CITY,PA,16117,LAWRENCE,7247520081,5.69023959407,5.84074120424,6.38286846364,8.32698052071,40.857663000000002,-80.27534
JAMESON MEMORIAL HOSPITAL,NEW CASTLE,PA,16105,LAWRENCE,7246589001,6.03701386661,4.34499824888,5.04037014737,5.91846815457,41.038204999999998,-80.345390000000009
GOOD SAMARITAN HOSPITAL,LEBANON,PA,17042,LEBANON,7172707500,3.11979162068,5.00312514924,6.28720734362,7.96283236774,40.319769999999998,-76.423439999999999
COORDINATED HEALTH ORTHOPEDIC HOSPITAL,BETHLEHEM,PA,18017,LEHIGH,6106914300,5.28064533917,7.48605845513,7.36244665738,6.28058950901,40.645665000000001,-75.369259999999997
LEHIGH VALLEY HOSPITAL,ALLENTOWN,PA,18105,LEHIGH,6104022273,4.67104743414,5.58646490183,5.78098016321,8.05358790617,40.693376000000001,-75.471156000000008
LEHIGH VALLEY HOSPITAL - MUHLENBERG,BETHLEHEM,PA,18017,LEHIGH,6104022273,4.90647187643,5.49672032451,6.56585921023,7.62097899973,40.645665000000001,-75.369259999999997
SACRED HEART HOSPITAL,ALLENTOWN,PA,18102,LEHIGH,6107764900,6.81267867696,5.22748659254,7.88947907401,6.41098022056,40.607746999999996,-75.479299999999995
SURGICAL SPECIALTY CENTER AT COORDINATED HEALTH,ALLENTOWN,PA,18104,LEHIGH,6108719110,5.05997420114,8.09931306683,7.11358944657,6.2691043168,40.601996,-75.521039999999999
GEISINGER WYOMING VALLEY MEDICAL CENTER,WILKES BARRE,PA,18711,LUZERNE,5708267300,4.06735528789,5.22748659254,6.23034372607,6.41661021674,41.272247999999998,-75.880145999999996
LEHIGH VALLEY HOSPITAL - HAZLETON,HAZLETON,PA,18201,LUZERNE,5705014000,7.11031295202,4.44970025576,4.80015996602,6.4359774036,40.958434000000004,-75.985190000000003
WILKES-BARRE GENERAL HOSPITAL,WILKES-BARRE,PA,18764,LUZERNE,5708298111,3.37174547017,4.79372113549,5.49633311236,4.76747173537,41.272247999999998,-75.880145999999996
GEISINGER JERSEY SHORE HOSPITAL,JERSEY SHORE,PA,17740,LYCOMING,5703983101,4.96523961601,6.73818697745,6.32627180298,9.15076156188,41.209389000000002,-77.259749999999997
MUNCY VALLEY HOSPITAL,MUNCY,PA,17756,LYCOMING,5705468282,5.15143943046,5.99031549977,6.32627180298,8.77490301685,41.208834000000003,-76.738770000000002
WILLIAMSPORT REGIONAL MEDICAL CENTER,WILLIAMSPORT,PA,17701,LYCOMING,5703211000,4.21556403099,5.6911669087,5.58977205323,7.62255539866,41.256735999999997,-77.010800000000003
BRADFORD REGIONAL MEDICAL CENTER,BRADFORD,PA,16701,MCKEAN,8143684143,3.88011253404,4.30012596022,6.98567651797,8.1038074721,41.943790999999997,-78.654480000000007
KANE COMMUNITY HOSPITAL,KANE,PA,16735,MCKEAN,8148378585,4.97680270744,6.82793155477,6.34846832475,9.19602673118,41.628726,-78.807339999999996
EDGEWOOD SURGICAL HOSPITAL,TRANSFER,PA,16154,MERCER,7246460400,5.01170339471,8.99675884004,6.34231201574,5.67840511742,41.330028000000006,-80.427710000000005
GROVE CITY MEDICAL CENTER,GROVE CITY,PA,16127,MERCER,7244507000,4.80636855447,6.18476208397,6.464102203,7.43879232332,41.169986999999999,-80.081739999999996
SHARON REGIONAL HEALTH SYSTEM,SHARON,PA,16146,MERCER,7249833800,7.35606780763,3.59712677121,6.36486948387,8.06800069639,41.230105999999999,-80.498959999999997
UPMC HORIZON,GREENVILLE,PA,16125,MERCER,7245882100,5.6685890281,4.41978539665,6.80576728264,7.20976407869,41.403461999999998,-80.37424
GEISINGER-LEWISTOWN HOSPITAL,LEWISTOWN,PA,17044,MIFFLIN,7172485411,6.55726113861,4.65910426951,6.27568020887,6.82850073732,40.595359000000002,-77.577399999999997
LEHIGH VALLEY HOSPITAL - POCONO,EAST STROUDSBURG,PA,18301,MONROE,5704214000,7.11028748091,5.45184803585,7.40232503852,6.93411946571,41.052199000000002,-75.159359999999992
ST LUKE'S HOSPITAL - MONROE CAMPUS,STROUDSBURG,PA,18360,MONROE,2722121000,4.98733038565,4.50952997397,6.32627180298,7.06788817493,40.983139999999999,-75.260260000000002
ABINGTON MEMORIAL HOSPITAL,ABINGTON,PA,19001,MONTGOMERY,2154812000,4.73342946508,5.33218859942,5.80010030286,7.33565079329,40.127907,-75.126949999999994
EAGLEVILLE HOSPITAL,EAGLEVILLE,PA,19408,MONTGOMERY,2155396000,4.98733038565,4.50952997397,6.29130259825,7.06788817493,40.156554999999997,-75.413127000000003
EINSTEIN MEDICAL CENTER MONTGOMERY,EAST NORRITON,PA,19403,MONTGOMERY,4846621000,5.19158771656,5.22748659254,7.29300188052,6.57942970628,40.146068999999997,-75.383780000000002
HOLY REDEEMER HOSPITAL AND MEDICAL CENTER,MEADOWBROOK,PA,19046,MONTGOMERY,2159473000,4.72143375235,4.70397655817,7.45527466681,6.27878791023,40.098109999999998,-75.109490000000008
LANSDALE HOSPITAL,LANSDALE,PA,19446,MONTGOMERY,2153682100,5.27364970899,6.54374039326,6.79810714243,7.34398318764,40.237206,-75.291560000000004
MAIN LINE HOSPITAL LANKENAU,WYNNEWOOD,PA,19096,MONTGOMERY,6106452000,8.93758888066,5.6911669087,6.73213997524,7.32371520138,39.992345,-75.276240000000001
PHYSICIAN'S CARE SURGICAL HOSPITAL,ROYERSFORD,PA,19468,MONTGOMERY,6104954793,5.15520942415,8.63778053075,6.79810714243,4.89335844997,40.200347000000001,-75.532359999999997
POTTSTOWN MEMORIAL MEDICAL CENTER,POTTSTOWN,PA,19464,MONTGOMERY,6103277000,3.21273402827,4.10567937603,6.02038472071,5.00370637512,40.253496000000005,-75.634810000000002
SUBURBAN COMMUNITY HOSPITAL,NORRISTOWN,PA,19401,MONTGOMERY,2152782000,3.9637597,3.88131793272,4.74660611983,5.86937458787,40.123708000000001,-75.338430000000002
VALLEY FORGE MEDICAL CENTER AND HOSPITAL,NORRISTOWN,PA,19401,MONTGOMERY,2155398500,4.98733038565,4.50952997397,6.28178952315,7.06788817493,40.123708000000001,-75.338430000000002
GEISINGER MEDICAL CENTER,DANVILLE,PA,17822,MONTOUR,5702716211,4.00490989651,5.4668054654,5.51092161779,8.25131337204,40.967436999999997,-76.604895999999997
EASTON HOSPITAL,EASTON,PA,18042,NORTHAMPTON,6102504076,6.09443236759,4.95825286058,4.04983546912,6.24388193391,40.681798000000001,-75.220819999999989
ST LUKE'S HOSPITAL - ANDERSON CAMPUS,EASTON,PA,18045,NORTHAMPTON,6109543850,6.42274324282,5.72108176781,6.51669601409,8.35580610116,40.681531,-75.267219999999995
ST LUKE'S HOSPITAL BETHLEHEM,BETHLEHEM,PA,18015,NORTHAMPTON,6109544000,5.60516430489,5.37706088808,6.73837684663,7.36402597404,40.601261000000001,-75.375419999999991
SUNBURY COMMUNITY HOSPITAL,SUNBURY,PA,17801,NORTHUMBERLAND,5702863333,4.52375679111,5.2424440221,5.69092484256,8.4499396373,40.856104999999999,-76.771240000000006
ALBERT EINSTEIN MEDICAL CENTER,PHILADELPHIA,PA,19141,PHILADELPHIA,2154566090,4.60208815072,4.30012596022,4.86912136856,5.27552259073,40.035778000000001,-75.1447
ARIA HEALTH,PHILADELPHIA,PA,19114,PHILADELPHIA,2156124129,4.54069386523,4.38987053755,7.11612716174,6.20086876309,40.064256999999998,-75.001549999999995
CANCER TREATMENT CENTERS OF AMERICA,PHILADELPHIA,PA,19124,PHILADELPHIA,2157446728,5.06989384721,7.48605845513,5.18685941952,7.06788817493,40.017361999999999,-75.087690000000009
CHESTNUT HILL HOSPITAL,PHILADELPHIA,PA,19118,PHILADELPHIA,2152488200,4.06218875853,4.88346571281,6.35142227891,5.67390112048,40.072359999999996,-75.207719999999995
